,Unnamed: 0,rating,reviewContent,clean_teks
1065,1065,5,"baca deskripsi dlu sebelum membeli, ini cuma Disk Box tempat untuk Hardisk bukan hardis 3 TB. di deskripsi tertulis support capacity sampai 3 TB.",baca deskripsi beli disk box hardisk hardis tb deskripsi tulis support capacity tb
1066,1066,2,Tempat hardisk pc apa bukan takut nya sya jadi beli ga muat untk ukuran hardisk pc gan..... Mohon penjelasannya.,hardisk pc takut nya beli muat untk ukur hardisk pc juragan mohon jelas
1067,1067,1,ternyata ga bisa dipakai. pdhl udah beli dua..,pakai beli
1068,1068,1,barang nya tidak terbaca di laptop,barang nya baca laptop
1069,1069,1,"Tampilan bagus tapi,ngk bisa terdeteksi laptop...",tampil bagus tapingk deteksi laptop
1070,1070,1,ini kata nya external HD kenapa saya hanya terima kotak kosong saja..,nya external hd terima kotak kosong
1071,1071,2,"Clickbait banget ya judulnya, udah beli 2 lagi, ternyata cuma casing, untung dikasih kabel usb",clickbait banget ya judul beli casing untung kasih kabel usb
1072,1072,1,Saya mau uang saya dikembalikan !,uang kembali
1073,1073,1,wadah exten,wadah exten
1074,1074,5,gak mengecewakan,kecewa
1075,1075,1,Maaf mas tidak usah dikirim. Maaf sebelumnya.,maaf mas kirim maaf
1076,1076,5,lancar,lancar
1077,1077,5,nan,nan
1078,1078,5,nan,nan
1079,1079,5,gooooddd,gooooddd
1080,1080,5,nan,nan
1081,1081,4,nan,nan
1082,1082,1,nan,nan
1083,1083,1,Jangan di beli gan,beli juragan
1084,1084,1,nan,nan
1085,1085,1,nan,nan
1086,1086,3,Ini Chasenya Doank Ya,chasenya ya
1087,1087,5,nan,nan
1088,1088,3,nan,nan
1089,1089,3,nan,nan
1090,1090,2,nan,nan
1091,1091,1,nan,nan
1092,1092,5,nan,nan
1093,1093,4,nan,nan
1094,1094,5,nan,nan
1095,1095,1,serius gan 3 TB,serius juragan tb
1096,1096,5,nan,nan
1097,1097,4,nan,nan
1098,1098,1,nan,nan
1099,1099,4,nan,nan
1100,1100,5,"mudah dipakai. gambar tajam, banyak fungsi tambahan seperti digital tv ,digital cable tv, digital satellite tv receiver yang udah inbuilt. didukung speaker yang hebat. harga terjangkau. luar biasa. sayang banyak yangbbelum tahu",mudah pakai gambar tajam fungsi tambah digital televisi digital cable televisi digital satellite televisi receiver inbuilt dukung speaker hebat harga jangkau sayang yangbbelum
1101,1101,5,"Terima kasih laptopnya sudah diterima sehari lebih cepat dari yang dijadwalkan. Barang dibungkus dengan rapi dan lengkap. OS-nya sudah yang versi Inggris, walaupun ada beberapa yang berbahasa China. Semua perangkat bekerja dengan baik.",terima kasih laptop terima hari cepat jadwal barang bungkus rapi lengkap osnya versi inggris bahasa china perangkat
1102,1102,5,"Paket dibungkus sangat rapi, kuat Dan Aman. Datang lebih awal dari jadwal. Lappy keliatan berkelas. Tidak Ada kendala berarti dalam pemakaian awal, semoga demikian seterusnya.",paket bungkus rapi kuat aman jadwal lappy kelas kendala pakai moga
1103,1103,1,"Baru 6 bulan pakai,  sudah rusak.  Mati tidak bisa di charge, di Youtube banyak kasus yang sama",pakai rusak mati charge youtube
1104,1104,5,"designnya keren,performanya jg bagus, sdh diinstal lengkap dengan windows 10 english version.",designnya kerenperformanya bagus diinstal lengkap windows english version
1105,1105,4,"Layar hd, suara bagus & ringan sekali. Body metal dg USB type C & SSD. Hanya Windows 10 nya Chinese edition, untung yg ga masalah utkku",layar hd suara bagus ringan body metal usb type c ssd windows nya chinese edition untung utkku
1106,1106,5,puas,puas
1107,1107,4,nan,nan
1108,1108,5,Xiaomi akan menjadi lawan berat apple,xiaomi lawan berat apple
1109,1109,5,nan,nan
1110,1110,4,"laptopx bagus tapi layarx masih 13 inc, coba yg 16, lebih mantap",laptopx bagus layarx inc coba mantap
1111,1111,4,Nice Value,nice value
1112,1112,5,nan,nan
1113,1113,5,nan,nan
1114,1114,5,nan,nan
1115,1115,5,nan,nan
1116,1116,5,nan,nan
1117,1117,1,nan,nan
1118,1118,3,USB nya sudah bisa putar video belum,usb nya putar video
1119,1119,5,"Puas! ga nyangka kalo pesen hari ini, besok paginya barang udah ada ditangan. barang sesuai deskripsi. Semoga after sale servicenya juga memuaskan-masih bisa membantu kalo ada pertanyaan2 yg belum dipahami soal barang. Thanks!",puas nyangka pesan besok pagi barang tang barang sesuai deskripsi moga sale servicenya memuaskanmasih bantu paham barang terimakasih
1120,1120,5,"Good -tipis & ringan -minim branding merk di body -performa baik untuk harga 10-15jt -layar tajam & terang & 1080p -mempunyai dGPU Nvidia GT940MX, laptop 13.3"" jarang yg ada dGPU/VGA sebaik ini -backlit keyboard, menyala putih dan cukup rata sinarnya -touchpad responsif, mungkin cuma kalah dengan touchpad macbook -charge nya lumayan cepat -webcam cukup terang -ada fan pendingin tapi sulit terdengar bunyinya Bad -baterai tidak tahan sampe 11 jam seperti di iklankan (nyatanya sekitar 4-6 jam) -layar nya glossy (banyak pantulan cahaya, saya lebih suka matte/doff) -backlit keyboard tidak bisa disetel menyala terus & level terangnya -port usb minim (cmn 2x) -kalau dipakai untuk program2 berat dan lama, cukup terasa panas biarpun diatas meja",good tipis ringan minim branding merk body performa harga jt layar tajam terang p dgpu nvidia gtmx laptop jarang dgpuvga backlit keyboard nyala putih sinar touchpad responsif kalah touchpad macbook charge nya lumayan cepat webcam terang fan dingin sulit dengar bunyi bad baterai tahan jam iklan jam layar nya glossy pantul cahaya suka mattedoff backlit keyboard setel nyala level terang port usb minim cmn x pakai program berat panas biarpun atas meja
1121,1121,5,"Untuk produk elektronik packing adalah hal utama, jadi dengan didukung delivery yang ontime serta packing yang aman, belanja di Lazada menjadi prioritas online shopping",produk elektronik packing utama dukung delivery ontime packing aman belanja lazada prioritas online shopping
1122,1122,5,"pengiriman ontime dengan produk kualitas yg ok.. buat yg nyari laptop rekomen ni mi notebook air..garansi bukan masalah melihat barang yg memuaskan..loading buka window ga nyampe 5detik..desain yg simple dan elegan sepanjang masa..ga bakalan kalah dengan produk"" baru nantinya",kirim ontime produk kualitas ok nyari laptop rekomen ni mi notebook airgaransi barang memuaskanloading buka window detikdesain simpel elegan masaga kalah produk
1123,1123,5,"PENGIRIMAN CEPAT, PACKING MANTAP, 1 HARI SAMPAI, WINDOWS SUDAH BAHASA INGGRIS, HARGA TERMURAH DIINTERNET, ... GRAB IT FAST GUYS. KEBURU HARGANYA NAIK LOH.. HEHE.. SUKSES TERUS BOSS.  FROM WWW.DANAZVA.COM",kirim cepat packing mantap windows bahasa inggris harga murah diinternet grab it fast guys keburu harga loh hehe sukses boss
1124,1124,5,nan,nan
1125,1125,5,puas banget ama produk ini. trus makasih yah sudah dibantu installkan windows versi bahasa inggris. Btw windowsnya asli kan yah ini?,puas banget produk terimakasih yah bantu installkan windows versi bahasa inggris ngomong ngomong windowsnya asli yah
1126,1126,5,pengirman cepat. windows sudah versi inggris. paking aman.,pengirman cepat windows versi inggris paking aman
1127,1127,5,barang sesuai dan paling rapi...tks,barang sesuai rapitks
1128,1128,5,"Laptop puas, pengiriman cepat dan sudah di install windows ver English.",laptop puas kirim cepat install windows ver english
1129,1129,5,Hari ini saya order tolong send mibook Windows English version ya . tolong di check send pecking nya juga biar Aman .thanks a lot,order tolong kirim mibook windows english version ya tolong cek kirim pecking nya biar aman terimakasih a lot
1130,1130,5,Jika error' atau ada kerusakan kemana harus memperbaiki??,error rusa mana baik
1131,1131,5,Pengiriman cepat..barang ok..packing aman sekali rapet..sudah versi inglish..laptop sesuai impian..mulus full metal..nyaman digunakan..loading pas buka cepet sekali ga nyampe 5 detik..ga nyesel dah beli ini..model sepanjang masa..simple nan elegan..,kirim cepatbarang okpacking aman rapetsudah versi inglishlaptop sesuai impianmulus full metalnyaman digunakanloading pas buka cepat detikga sesal beli inimodel masasimple nan elegan
1132,1132,5,tepat waktu dan packing yang aman menjadi alasan mengapa rating 5 bintang ini diberikan...karena keamanan produk elektronik menjadi hal utama,packing aman alas rating bintang diberikankarena aman produk elektronik utama
1133,1133,4,"Thanks pengiriman cepet, packing rapih, macbook air rasa windows",terimakasih kirim cepat packing rapih macbook air windows
1134,1134,5,Kualitas produk yg prima. Pelayanan cepat. Harga bersahabat.,kualitas produk prima layan cepat harga sahabat
1135,1135,1,"Barang jelek, saya ditipu",barang jelek tipu
1136,1136,5,nan,nan
1137,1137,2,Apakah windows-nya original?,windowsnya original
1138,1138,3,Dikirim pake gojek jakarta bisa ga.,kirim pakai gojek jakarta
1139,1139,5,Pa. untuk warranty apakah 1 tahun? Warranty international apakah bisa saya bawa ke toko bapak? Thx,pa warranty warranty international bawa toko terimakasih
1140,1140,5,Mkin maju lazada,mkin maju lazada
1141,1141,1,Mahal bgt gag punya duitttt,mahal banget duitttt
1142,1142,3,Nanti saat udah di beli malah 4 GB :v,beli gb v
1143,1143,5,Barang nya sudah dikirim makasih,barang nya kirim terimakasih
1144,1144,5,Idaman bgt nih,idam banget nih
1145,1145,5,Mibook,mibook
1146,1146,5,mantaph,mantaph
1147,1147,4,Mantap,mantap
1148,1148,5,mantaplah,mantap
1149,1149,5,good,good
1150,1150,5,nan,nan
1151,1151,5,nan,nan
1152,1152,2,Gan tolong cek barangnya kok blm nyampe juga padahal say pesan dari tanggal 17 mei,juragan tolong cek barang say pesan tanggal mei
1153,1153,3,nan,nan
1154,1154,5,"kualitas bagus , bahan aluminium dan akhirnya bisa digunakan HDD SSD saya sbg eksternal",kualitas bagus bahan aluminium hdd ssd eksternal
1155,1155,5,mantap......,mantap
1156,1156,1,dagang ini PENIPU! bilangnya USB 3.0 tau2 yg dateng USB 2.0! harganya mahal lagi!,dagang tipu bilang usb tau usb harga mahal
1157,1157,4,nan,nan
1158,1158,5,nan,nan
1159,1159,5,nan,nan
1160,1160,5,Barang udah sampe dan bagus semua thx,barang bagus terimakasih
1161,1161,5,pesanan sdah sampai trimah kasih,pesan trimah kasih
1162,1162,5,"dengan harga segitu tergolong murah, walapun koneksi masih menggunakan usb male - male. tapi produk masih awet.",harga segitu golong murah walapun koneksi usb male male produk awet
1163,1163,5,nan,nan
1164,1164,5,"Bener2 worth it nih udah 1 tahun saya pakai bwt hdd saya ga rusak rusak. Beli, udah ada kabel, sekrup tapi kurang obenggg..aja. Walaupun gitu bagus kok ni hdd",bener worth it nih pakai hdd rusak rusak beli kabel sekrup obengggaja bagus ni hdd
1165,1165,4,"(+) pengiriman cepat, sesuai deskripsi + kabel usb male to male, walaupun murah tapi kokoh metal     (-) gampang lecet",kirim cepat sesuai deskripsi kabel usb male male murah kokoh metal gampang lecet
1166,1166,5,"Barang sudah sampai, packing rapi, kurir ramah, sudah di coba dan  berfungsi dengan baik, ternyata menggunakan kabel usb 2 male to male, dan ternyatanya lagi, kabel usb'nya ada di dalam case hdd'nya,,, kirain gak ada kabelnya, sudah mesen kabel usb male to male juga ke toko lain, kayaknya akan mubajir kabel satunya,,, :D :D",barang packing rapi kurir ramah coba fungsi kabel usb male male nyata kabel usbnya case hddnya kirain kabel mesen kabel usb male male toko kayak mubajir kabel satu d d
1167,1167,3,"Barang mulus, paking rapi, pengiriman cepat, namun tidak muat sama hardisk punya saya, ketebalan nya beda 2mm. Jadi ga muat, terlalu slim",barang mulus paking rapi kirim cepat muat hardisk tebal nya beda mm muat slim
1168,1168,3,"Barang dateng dengan cepat, pembungkus juga kokoh dan rapih tetapi pas di liat cass ny bnyak yg lecet",barang cepat bungkus kokoh rapih pas lihat cass ny bnyak lecet
1169,1169,4,"Barang percobaan sudah smpai,packing rapih,tpi blm di tes,semoga normal berfungsi,.trimakasih lazada",barang coba smpaipacking rapihtpi tessemoga normal berfungsitrimakasih lazada
1170,1170,5,mantap gan . . maju terus,mantap juragan maju
1171,1171,5,barangnya berfungsi dngan baik..thx seller and lazada,barang fungsi baikthx jual and lazada
1172,1172,5,nan,nan
1173,1173,5,nan,nan
1174,1174,4,nan,nan
1175,1175,3,"Barangnya datang lebih cepat dan bagus, hanya saja kita berharap ada kabel datanya ternyata gak ada",barang cepat bagus harap kabel data
1176,1176,5,cukup kokoh...,kokoh
1177,1177,4,Password lag Samantha Harga,password lag samantha harga
1178,1178,1,kabel ny rusak,kabel ny rusak
1179,1179,5,bagus dan praktis belanja online,bagus praktis belanja online
1180,1180,4,Barangnya sampai ditujuan dan sesuai gambar dapat kabel USB juga. Terima kasih Lazada,barang tuju sesuai gambar kabel usb terima kasih lazada
1181,1181,5,Baca Komentar Di Atas Katanya Ga Ada USB nya TAUNYA ada Di dalemnya Thx LAZADA,baca komentar usb nya tau dalem terimakasih lazada
1182,1182,4,Mantapppp barang datang lebih cepatttttt,mantapppp barang cepatttttt
1183,1183,4,Barang bagus dan berfungsi baik,barang bagus fungsi
1184,1184,4,barang sdah sampai kondisi baik dan sdah di gunakan dengan baik,barang kondisi
1185,1185,1,ga dapet kabelnya masa :'( cuma case DOANK hiks,dapet kabel case hiks
1186,1186,4,Luamayan lah harga segini,luamayan harga gin
1187,1187,4,Barang lebih cepat dr estimasi perkiran pengiriman... barang bagus bisa bekerja sesuai keperluan Mantap bosquuu suskes selalu!!!!,barang cepat estimasi kira kirim barang bagus sesuai perlu mantap bosquuu suskes
1188,1188,4,barang lumayanlah bagus,barang lumayan bagus
1189,1189,5,"Barang sudah sampai ditempat,udah di pakai",barang ditempatudah pakai
1190,1190,5,nan,nan
1191,1191,5,nan,nan
1192,1192,5,nan,nan
1193,1193,1,"Awalnya bahagia bangat barang dah nyampe dalam 2 hari,  tapi waktu dicolokin ke pc,  hardisknya ga bisa kedetect dg kabel bawaannya. Seharusnya kabelnya dua cabang. Akhirnya harus minjam kabel teman.",bahagia bangat barang dicolokin pc hardisknya kedetect kabel bawa kabel cabang minjam kabel teman
1194,1194,4,Packing safety dari benturan. Pengiriman lumayan cepat. Kelengkapan full deskripsi. Cuma sedikit kecewa sama kabelnya agak cepat panas kalau pake bawaan. Tapi jika di ganti kabel yang lain adem normal. Kenapa ya???,packing safety bentur kirim lumayan cepat lengkap full deskripsi kecewa kabel cepat panas pakai bawa ganti kabel adem normal ya
1195,1195,4,"barang uda sampe, packing lumayan, pas dibuka kirain gak ada kabel'a eh gak tau'a ada di dlm tmp hdd..  rekomended buat layanan kirim cepat'a krn kemarin sy pesen lazada beberapa item, hdd case inilah yg sampe duluan... 4 bintang dulu yah, brg blm sempet d test pake komptr. thx..",barang packing lumayan pas buka kirain kabela eh taua tmp hdd rekomended layan kirim cepata kemarin pesan lazada item hdd case duluan bintang yah barang sempet d test pakai komptr terimakasih
1196,1196,5,Barang oke,barang oke
1197,1197,5,nan,nan
1198,1198,5,nan,nan
1199,1199,5,nan,nan
1200,1200,5,mantab,mantap
1201,1201,3,nan,nan
1202,1202,5,nan,nan
1203,1203,5,nan,nan
1204,1204,5,nan,nan
1205,1205,5,nan,nan
1206,1206,3,nan,nan
1207,1207,5,nan,nan
1208,1208,5,nan,nan
1209,1209,5,nan,nan
1210,1210,4,Ni case + power + usb nya? Tinggal masukin harddisk laptopnya ke case yg da drive powernya kan?,ni case power usb nya tinggal masukin harddisk laptop case da drive powernya
1211,1211,5,nan,nan
1212,1212,4,nan,nan
1213,1213,4,nan,nan
1214,1214,5,nan,nan
1215,1215,5,bagus,bagus
1216,1216,5,nan,nan
1217,1217,5,nan,nan
1218,1218,5,nan,nan
1219,1219,3,nan,nan
1220,1220,5,nan,nan
1221,1221,5,GOOD,good
1222,1222,2,Trnyata dpt kabel... Baru smpe blum di tes.. Tar smoga bisa... Tnx,kabel tes moga tnx
1223,1223,5,Walaupun pengiriman agak lama... produk bagus,kirim produk bagus
1224,1224,4,"Cocok, berfungsi, cmn tdk ada obeng kecilnya. setau saya hrsnya ada obengnya",cocok fungsi cmn obeng kecil tau obeng
1225,1225,3,apakah sudah tersedia arduino untuk menghubungkan ke harddisk.?,sedia arduino hubung harddisk
1226,1226,4,Barang bagus... Kabel usb nya juga ada... Trimakasih,barang bagus kabel usb nya trimakasih
1227,1227,5,"Sipp keduanya bekerja baik, thank Gan",sipp thank juragan
1228,1228,3,Barang berfungsi dengan baik trims lazada,barang fungsi trims lazada
1229,1229,5,Bagus,bagus
1230,1230,1,nan,nan
1231,1231,5,"Pelayanan lazada top banget, memuaskan, packing rapi, windows 10 ori, pesanan cepet nyampek. Thank you lazada, dan Li tech",layan lazada top banget muas packing rapi windows original pesan cepat nyampek thank lazada li tech
1232,1232,3,"Windows asli, dapet tas laptop, ram gede, cuman Microsoft office harus donwload sendiri atau pakai polaris, desain bagus warna biru tua, pengiriman cepat, packingsangat rapi masih tersegel. Thanx Lazada",windows asli dapet tas laptop ram microsoft office donwload pakai polaris desain bagus warna biru tua kirim cepat packingsangat rapi segel terimakasih lazada
1233,1233,5,"Sesuai Deskripsi, pengiriman lebih cepat dari estimasi, packing aman, 3 lapis dus, pas datang agak kaget ga mau nyala, ternyata batrenya lowbat, dan setelah dicas batre tahan lama, thx kotakom, thx lazada",sesuai deskripsi kirim cepat estimasi packing aman lapis dus pas kaget nyala batrenya lowbat cas baterai tahan terimakasih kotakom terimakasih lazada
1234,1234,5,"barang ok, lamanya pengiriman sesuai estimasi, seller juga ramah menjawab pertanyaan customer. nice :). thank you.",barang ok kirim sesuai estimasi jual ramah customer nice thank
1235,1235,5,"Pengiriman cepat, Packing Aman, Rapi",kirim cepat packing aman rapi
1236,1236,5,nan,nan
1237,1237,2,Barang nya kira kira bagus g y semoga pas datang nanti bagus,barang nya bagus y moga pas bagus
1238,1238,1,"Barang sampai telat, voucher antivirus sudah expired. Ada pertanggung jwbannya gak?",barang telat voucher antivirus expired tanggung jawab
1239,1239,5,"Packing rapih. nyampenya cepet banget, paling toppppppp",packing rapih nyampenya cepat banget toppppppp
1240,1240,5,nan,nan
1241,1241,4,"Produknya bagus, pengirimannya cukup cepat beli tanggal 29 maret diterima tgl 1 april.  Namun untuk aktivasi antivirusnya tidak bisa. Saran, sebaiknya untuk pengiriman dikasih bubble wrap untuk menjaga kualitas produk saat pengiriman.",produk bagus kirim cepat beli tanggal maret terima tanggal april aktivasi antivirusnya saran kirim kasih bubble wrap jaga kualitas produk kirim
1242,1242,1,"paling enak tuh belanja di Lazada ,kenapa? lu semua pembeli kalau mau cari untung di Lazada gampang, jadi gini lu pada beli barang lebih dari tiga biji, misal beli empat, nanti kalau sudah diterima lu pada komplain, bilang aja terima tiga tinggal foto tiga biji produk, yang satu umpetin ,udah lu pasti dipercaya, dan dijamin duit lu balik untuk barang yg dianggap belum dikirim satu lg, GW punya kasus gara2 merchant nama aneka perdana, GW beli enam ,dikirim lima, GW komplain, tapi foto gw g dipercaya karena g di foto sama kemasan, padahal GW beli barang lain yg mahal2 bgt g pernah akal-akalan, ini barang murah g seberapa , harganya g di percaya, lihat aja transaksi GW kan ketahuan, ah udah lah pokoknya mau cari untung di Lazada ikuti cara GW diatas dijamin berhasil ,komplain , Lazada Kiki  no komplain ,  inget nama merchant aneka perdana, masalah sudah sebulan masih gantung !!!!, terima kasih lazada mengalahkan rekor komet ya!!!!!! komplainya, buat jadi pertimbangan lu semua sob ,mudah-mudahan ada manfaatnya",enak tuh belanja lazada beli cari untung lazada gampang beli barang biji beli terima komplain bilang terima tinggal foto biji produk umpetin percaya jamin duit barang anggap kirim gara merchant nama aneka perdana beli enam kirim komplain foto percaya foto kemas beli barang mahal banget akalakalan barang murah harga percaya lihat transaksi tahu ah pokok cari untung lazada ikut atas jamin hasil komplain lazada kiki nomor komplain nama merchant aneka perdana bulan gantung terima kasih lazada kalah rekor komet ya komplainya timbang sob mudahmudahan manfaat
